# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2021-07-01
#
# GRDC-No.:              1891500
# River:                 ZAMBEZI RIVER
# Station:               MATUNDO-CAIS (58316087)
# Country:               MZ
# Latitude (DD):       -16.15
# Longitude (DD):      33.591667
# Catchment area (km²):      940000.0
# Altitude (m ASL):        117.0
# Next downstream station:      -
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1960-10 - 1990-04
# No. of years:          31
# Last update:           2018-05-25
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 10804
# DATA
YYYY-MM-DD;hh:mm; Value
1961-06-03;--:--;   1204.000
1961-06-04;--:--;   1204.000
1961-06-05;--:--;   1196.000
1961-06-06;--:--;   1196.000
1961-06-07;--:--;   1196.000
1961-06-08;--:--;   1196.000
1961-06-09;--:--;   1196.000
1961-06-10;--:--;   1196.000
1961-06-11;--:--;   1204.000
1961-06-12;--:--;   1204.000
1961-06-13;--:--;   1212.000
1961-06-14;--:--;   1204.000
1961-06-15;--:--;   1204.000
1961-06-16;--:--;   1204.000
1961-06-17;--:--;   1199.000
1961-06-18;--:--;   1199.000
1961-06-19;--:--;   1216.000
1961-06-20;--:--;   1229.000
1961-06-21;--:--;   1237.000
1961-06-22;--:--;   1233.000
1961-06-23;--:--;   1218.000
1961-06-24;--:--;   1183.000
1961-06-25;--:--;   1155.000
1961-06-26;--:--;   1155.000
1961-06-27;--:--;   1171.000
1961-06-28;--:--;   1171.000
1961-06-29;--:--;   1171.000
1961-06-30;--:--;   1165.000
1961-07-01;--:--;   1153.000
1961-07-02;--:--;   1139.000
1961-07-03;--:--;   1175.000
1961-07-04;--:--;   1212.000
1961-07-05;--:--;   1233.000
1961-07-06;--:--;   1237.000
1961-07-07;--:--;   1225.000
1961-07-08;--:--;   1220.000
1961-07-09;--:--;   1212.000
1961-07-10;--:--;   1233.000
1961-07-11;--:--;   1248.000
1961-07-12;--:--;   1235.000
1961-07-13;--:--;   1202.000
1961-07-14;--:--;   1204.000
1961-07-15;--:--;   1212.000
1961-07-16;--:--;   1191.000
1961-07-17;--:--;   1187.000
1961-07-18;--:--;   1199.000
1961-07-19;--:--;   1216.000
1961-07-20;--:--;   1220.000
1961-07-21;--:--;   1225.000
1961-07-22;--:--;   1212.000
1961-07-23;--:--;   1204.000
1961-07-24;--:--;   1216.000
1961-07-25;--:--;   1220.000
1961-07-26;--:--;   1220.000
1961-07-27;--:--;   1214.000
1961-07-28;--:--;   1204.000
1961-07-29;--:--;   1196.000
1961-07-30;--:--;   1171.000
1961-07-31;--:--;   1187.000
1961-08-01;--:--;   1187.000
1961-08-02;--:--;   1187.000
1961-08-03;--:--;   1187.000
1961-08-04;--:--;   1183.000
1961-08-05;--:--;   1161.000
1961-08-06;--:--;   1139.000
1961-08-07;--:--;   1159.000
1961-08-08;--:--;   1161.000
1961-08-09;--:--;   1151.000
1961-08-10;--:--;   1143.000
1961-08-11;--:--;   1135.000
1961-08-12;--:--;   1118.000
1961-08-13;--:--;   1105.000
1961-08-14;--:--;   1119.000
1961-08-15;--:--;   1135.000
1961-08-16;--:--;   1139.000
1961-08-17;--:--;   1139.000
1961-08-18;--:--;   1133.000
1961-08-19;--:--;   1119.000
1961-08-20;--:--;   1087.000
1961-08-21;--:--;   1068.000
1961-08-22;--:--;   1045.000
1961-08-23;--:--;   1034.000
1961-08-24;--:--;   1030.000
1961-08-25;--:--;   1028.000
1961-08-26;--:--;   1022.000
1961-08-27;--:--;    999.000
1961-08-28;--:--;   1011.000
1961-08-29;--:--;   1015.000
1961-08-30;--:--;   1030.000
1961-08-31;--:--;   1060.000
1961-09-01;--:--;   1068.000
1961-09-02;--:--;   1041.000
1961-09-03;--:--;   1011.000
1961-09-04;--:--;   1015.000
1961-09-05;--:--;   1007.000
1961-09-06;--:--;    999.000
1961-09-07;--:--;    999.000
1961-09-08;--:--;    996.000
1961-09-09;--:--;    980.000
1961-09-10;--:--;    963.000
1961-09-11;--:--;    970.000
1961-09-12;--:--;    985.000
1961-09-13;--:--;    970.000
1961-09-14;--:--;    970.000
1961-09-15;--:--;    954.000
1961-09-16;--:--;    931.000
1961-09-17;--:--;    913.000
1961-09-18;--:--;    924.000
1961-09-19;--:--;    934.000
1961-09-20;--:--;   1077.000
1961-09-21;--:--;   1474.000
1961-09-22;--:--;   1582.000
1961-09-23;--:--;   1286.000
1961-09-24;--:--;   1030.000
1961-09-25;--:--;    956.000
1961-09-26;--:--;    917.000
1961-09-27;--:--;    891.000
1961-09-28;--:--;    872.000
1961-09-29;--:--;    858.000
1961-09-30;--:--;    851.000
1961-10-01;--:--;    833.000
1961-10-02;--:--;    815.000
1961-10-03;--:--;    800.000
1961-10-04;--:--;    799.000
1961-10-05;--:--;    795.000
1961-10-06;--:--;    786.000
1961-10-07;--:--;    765.000
1961-10-08;--:--;    738.000
1961-10-09;--:--;    738.000
1961-10-10;--:--;    742.000
1961-10-11;--:--;    726.000
1961-10-12;--:--;    711.000
1961-10-13;--:--;    708.000
1961-10-14;--:--;    708.000
1961-10-15;--:--;    687.000
1961-10-16;--:--;    681.000
1961-10-17;--:--;    672.000
