BY000064390,19611028,PRCP,6,,,Q,
BY000064390,19611029,PRCP,54,,,Q,
BY000064390,19611030,PRCP,113,,,Q,
BY000064390,19611031,PRCP,73,,,Q,
BY000064390,19611101,PRCP,14,,,Q,
BY000064390,19611102,PRCP,0,,,Q,
BY000064390,19611103,PRCP,33,,,Q,
BY000064390,19611104,PRCP,174,,,Q,
BY000064390,19611105,PRCP,144,,,Q,
BY000064390,19611106,PRCP,68,,,Q,
BY000064390,19611107,PRCP,55,,,Q,
BY000064390,19611108,PRCP,57,,,Q,
BY000064390,19611109,PRCP,109,,,Q,
BY000064390,19611110,PRCP,59,,,Q,
BY000064390,19611111,PRCP,4,,,Q,
BY000064390,19611112,PRCP,105,,,Q,
BY000064390,19611113,PRCP,24,,,Q,
BY000064390,19611114,PRCP,21,,,Q,
BY000064390,19611115,PRCP,16,,,Q,
BY000064390,19611116,PRCP,39,,,Q,
BY000064390,19611117,PRCP,9,,,Q,
BY000064390,19611118,PRCP,20,,,Q,
BY000064390,19611119,PRCP,54,,,Q,
BY000064390,19611120,PRCP,4,,,Q,
BY000064390,19611121,PRCP,27,,,Q,
BY000064390,19611122,PRCP,56,,,Q,
BY000064390,19611123,PRCP,41,,,Q,
BY000064390,19611124,PRCP,44,,,Q,
BY000064390,19611125,PRCP,356,,,Q,
BY000064390,19611126,PRCP,284,,,Q,
BY000064390,19611127,PRCP,16,,,Q,
BY000064390,19611128,PRCP,0,,,Q,
BY000064390,19611129,PRCP,3,,,Q,
BY000064390,19611130,PRCP,43,,,Q,
BY000064390,19611201,PRCP,9,,,Q,
BY000064390,19611202,PRCP,31,,,Q,
BY000064390,19611203,PRCP,0,,,Q,
BY000064390,19611204,PRCP,0,,,Q,
BY000064390,19611205,PRCP,85,,,Q,
BY000064390,19611206,PRCP,430,,,Q,
BY000064390,19611207,PRCP,3,,,Q,
BY000064390,19611208,PRCP,297,,,Q,
BY000064390,19611209,PRCP,842,,,Q,
BY000064390,19611210,PRCP,706,,,Q,
BY000064390,19611211,PRCP,10,,,Q,
BY000064390,19611212,PRCP,3,,,Q,
BY000064390,19611213,PRCP,2,,,Q,
BY000064390,19611214,PRCP,12,,,Q,
BY000064390,19611215,PRCP,0,,,Q,
BY000064390,19611216,PRCP,10,,,Q,
BY000064390,19611217,PRCP,0,,,Q,
BY000064390,19611218,PRCP,440,,,Q,
BY000064390,19611219,PRCP,2,,,Q,
BY000064390,19611220,PRCP,147,,,Q,
BY000064390,19611221,PRCP,0,,,Q,
BY000064390,19611222,PRCP,176,,,Q,
BY000064390,19611223,PRCP,0,,,Q,
BY000064390,19611224,PRCP,390,,,Q,
BY000064390,19611225,PRCP,0,,,Q,
BY000064390,19611226,PRCP,0,,,Q,
BY000064390,19611227,PRCP,920,,,Q,
BY000064390,19611228,PRCP,0,,,Q,
BY000064390,19611229,PRCP,0,,,Q,
BY000064390,19611230,PRCP,0,,,Q,
BY000064390,19611231,PRCP,17,,,Q,
BY000064390,19620101,PRCP,31,,,Q,
BY000064390,19620102,PRCP,0,,,Q,
BY000064390,19620103,PRCP,49,,,Q,
BY000064390,19620104,PRCP,2,,,Q,
BY000064390,19620105,PRCP,0,,,Q,
BY000064390,19620106,PRCP,226,,,Q,
BY000064390,19620107,PRCP,0,,,Q,
BY000064390,19620108,PRCP,41,,,Q,
BY000064390,19620109,PRCP,14,,,Q,
BY000064390,19620110,PRCP,28,,,Q,
BY000064390,19620111,PRCP,21,,,Q,
BY000064390,19620112,PRCP,19,,,Q,
BY000064390,19620113,PRCP,21,,,Q,
BY000064390,19620114,PRCP,414,,,Q,
BY000064390,19620115,PRCP,0,,,Q,
BY000064390,19620116,PRCP,490,,,Q,
BY000064390,19620117,PRCP,85,,,Q,
BY000064390,19620118,PRCP,50,,,Q,
BY000064390,19620119,PRCP,29,,,Q,
BY000064390,19620120,PRCP,2,,,Q,
BY000064390,19620121,PRCP,6,,,Q,
BY000064390,19620122,PRCP,65,,,Q,
BY000064390,19620123,PRCP,6,,,Q,
BY000064390,19620124,PRCP,43,,,Q,
BY000064390,19620125,PRCP,125,,,Q,
BY000064390,19620126,PRCP,2,,,Q,
BY000064390,19620127,PRCP,0,,,Q,
BY000064390,19620128,PRCP,0,,,Q,
BY000064390,19620129,PRCP,0,,,Q,
BY000064390,19620130,PRCP,0,,,Q,
BY000064390,19620131,PRCP,13,,,Q,
BY000064390,19620201,PRCP,0,,,Q,
BY000064390,19620202,PRCP,0,,,Q,
BY000064390,19620203,PRCP,0,,,Q,
BY000064390,19620204,PRCP,84,,,Q,
BY000064390,19620205,PRCP,13,,,Q,
BY000064390,19620206,PRCP,0,,,Q,
BY000064390,19620207,PRCP,9,,,Q,
BY000064390,19620208,PRCP,50,,,Q,
BY000064390,19620209,PRCP,91,,,Q,
BY000064390,19620210,PRCP,0,,,Q,
BY000064390,19620211,PRCP,13,,,Q,
BY000064390,19620212,PRCP,0,,,Q,
BY000064390,19620213,PRCP,0,,,Q,
BY000064390,19620214,PRCP,0,,,Q,
BY000064390,19620215,PRCP,0,,,Q,
BY000064390,19620216,PRCP,3,,,Q,
BY000064390,19620217,PRCP,28,,,Q,
BY000064390,19620218,PRCP,0,,,Q,
BY000064390,19620219,PRCP,22,,,Q,
BY000064390,19620220,PRCP,6,,,Q,
BY000064390,19620221,PRCP,0,,,Q,
BY000064390,19620222,PRCP,15,,,Q,
BY000064390,19620223,PRCP,5,,,Q,
BY000064390,19620224,PRCP,0,,,Q,
BY000064390,19620225,PRCP,0,,,Q,
BY000064390,19620226,PRCP,0,,,Q,
BY000064390,19620227,PRCP,75,,,Q,
BY000064390,19620228,PRCP,60,,,Q,
BY000064390,19620301,PRCP,0,,,Q,
BY000064390,19620302,PRCP,0,,,Q,
BY000064390,19620303,PRCP,0,,,Q,
BY000064390,19620304,PRCP,50,,,Q,
BY000064390,19620305,PRCP,6,,,Q,
BY000064390,19620306,PRCP,204,,,Q,
BY000064390,19620307,PRCP,0,,,Q,
BY000064390,19620308,PRCP,0,,,Q,
BY000064390,19620309,PRCP,5,,,Q,
BY000064390,19620310,PRCP,68,,,Q,
BY000064390,19620311,PRCP,132,,,Q,
BY000064390,19620312,PRCP,11,,,Q,
BY000064390,19620313,PRCP,0,,,Q,
BY000064390,19620314,PRCP,8,,,Q,
BY000064390,19620315,PRCP,0,,,Q,
BY000064390,19620316,PRCP,8,,,Q,
BY000064390,19620317,PRCP,0,,,Q,
BY000064390,19620318,PRCP,0,,,Q,
BY000064390,19620319,PRCP,68,,,Q,
BY000064390,19620320,PRCP,41,,,Q,
BY000064390,19620321,PRCP,237,,,Q,
BY000064390,19620322,PRCP,3,,,Q,
BY000064390,19620323,PRCP,82,,,Q,
BY000064390,19620324,PRCP,65,,,Q,
BY000064390,19620325,PRCP,316,,,Q,
BY000064390,19620326,PRCP,6,,,Q,
BY000064390,19620327,PRCP,10,,,Q,
BY000064390,19620328,PRCP,16,,,Q,
BY000064390,19620329,PRCP,47,,,Q,
BY000064390,19620330,PRCP,0,,,Q,
BY000064390,19620331,PRCP,41,,,Q,
BY000064390,19620401,PRCP,29,,,Q,
BY000064390,19620402,PRCP,0,,,Q,
BY000064390,19620403,PRCP,0,,,Q,
BY000064390,19620404,PRCP,23,,,Q,
BY000064390,19620405,PRCP,100,,,Q,
BY000064390,19620406,PRCP,49,,,Q,
BY000064390,19620407,PRCP,0,,,Q,
BY000064390,19620408,PRCP,66,,,Q,
BY000064390,19620409,PRCP,20,,,Q,
BY000064390,19620410,PRCP,3,,,Q,
BY000064390,19620411,PRCP,4,,,Q,
BY000064390,19620412,PRCP,15,,,Q,
BY000064390,19620413,PRCP,5,,,Q,
BY000064390,19620414,PRCP,1,,,Q,
BY000064390,19620415,PRCP,188,,,Q,
BY000064390,19620416,PRCP,64,,,Q,
BY000064390,19620417,PRCP,0,,,Q,
BY000064390,19620418,PRCP,0,,,Q,
BY000064390,19620419,PRCP,0,,,Q,
BY000064390,19620420,PRCP,14,,,Q,
BY000064390,19620421,PRCP,115,,,Q,
BY000064390,19620422,PRCP,12,,,Q,
BY000064390,19620423,PRCP,0,,,Q,
BY000064390,19620424,PRCP,45,,,Q,
BY000064390,19620425,PRCP,12,,,Q,
BY000064390,19620426,PRCP,242,,,Q,
BY000064390,19620427,PRCP,6,,,Q,
BY000064390,19620428,PRCP,0,,,Q,
BY000064390,19620429,PRCP,0,,,Q,
BY000064390,19620430,PRCP,21,,,Q,
BY000064390,19620501,PRCP,100,,,Q,
BY000064390,19620502,PRCP,0,,,Q,
BY000064390,19620503,PRCP,0,,,Q,
BY000064390,19620504,PRCP,0,,,Q,
BY000064390,19620505,PRCP,25,,,Q,
BY000064390,19620506,PRCP,600,,,Q,
BY000064390,19620507,PRCP,94,,,Q,
BY000064390,19620508,PRCP,16,,,Q,
BY000064390,19620509,PRCP,144,,,Q,
BY000064390,19620510,PRCP,449,,,Q,
BY000064390,19620511,PRCP,4,,,Q,
BY000064390,19620512,PRCP,146,,,Q,
BY000064390,19620513,PRCP,204,,,Q,
BY000064390,19620514,PRCP,72,,,Q,
BY000064390,19620515,PRCP,41,,,Q,
BY000064390,19620516,PRCP,0,,,Q,
BY000064390,19620517,PRCP,0,,,Q,
BY000064390,19620518,PRCP,0,,,Q,
BY000064390,19620519,PRCP,0,,,Q,
BY000064390,19620520,PRCP,0,,,Q,
BY000064390,19620521,PRCP,0,,,Q,
BY000064390,19620522,PRCP,0,,,Q,
BY000064390,19620523,PRCP,0,,,Q,
BY000064390,19620524,PRCP,0,,,Q,
BY000064390,19620525,PRCP,0,,,Q,
BY000064390,19620526,PRCP,0,,,Q,
BY000064390,19620527,PRCP,0,,,Q,
BY000064390,19620528,PRCP,0,,,Q,
BY000064390,19620529,PRCP,0,,,Q,
BY000064390,19620530,PRCP,0,,,Q,
BY000064390,19620531,PRCP,0,,,Q,
BY000064390,19620601,PRCP,0,,,Q,
BY000064390,19620602,PRCP,0,,,Q,
BY000064390,19620603,PRCP,0,,,Q,
BY000064390,19620604,PRCP,0,,,Q,
BY000064390,19620605,PRCP,0,,,Q,
BY000064390,19620606,PRCP,0,,,Q,
BY000064390,19620607,PRCP,0,,,Q,
BY000064390,19620608,PRCP,0,,,Q,
BY000064390,19620609,PRCP,0,,,Q,
BY000064390,19620610,PRCP,0,,,Q,
BY000064390,19620611,PRCP,0,,,Q,
BY000064390,19620612,PRCP,0,,,Q,
BY000064390,19620613,PRCP,87,,,Q,
BY000064390,19620614,PRCP,3,,,Q,
BY000064390,19620615,PRCP,2,,,Q,
BY000064390,19620616,PRCP,96,,,Q,
BY000064390,19620617,PRCP,0,,,Q,
BY000064390,19620618,PRCP,0,,,Q,
BY000064390,19620619,PRCP,0,,,Q,
BY000064390,19620620,PRCP,0,,,Q,
BY000064390,19620621,PRCP,64,,,Q,
BY000064390,19620622,PRCP,0,,,Q,
BY000064390,19620623,PRCP,0,,,Q,
BY000064390,19620624,PRCP,0,,,Q,
BY000064390,19620625,PRCP,0,,,Q,
BY000064390,19620626,PRCP,0,,,Q,
BY000064390,19620627,PRCP,0,,,Q,
BY000064390,19620628,PRCP,0,,,Q,
BY000064390,19620629,PRCP,0,,,Q,
BY000064390,19620630,PRCP,0,,,Q,
BY000064390,19620701,PRCP,0,,,Q,
BY000064390,19620702,PRCP,0,,,Q,
BY000064390,19620703,PRCP,0,,,Q,
BY000064390,19620704,PRCP,0,,,Q,
BY000064390,19620705,PRCP,0,,,Q,
BY000064390,19620706,PRCP,0,,,Q,
BY000064390,19620707,PRCP,0,,,Q,
BY000064390,19620708,PRCP,0,,,Q,
BY000064390,19620709,PRCP,0,,,Q,
BY000064390,19620710,PRCP,0,,,Q,
BY000064390,19620711,PRCP,0,,,Q,
BY000064390,19620712,PRCP,0,,,Q,
BY000064390,19620713,PRCP,0,,,Q,
BY000064390,19620714,PRCP,0,,,Q,
BY000064390,19620715,PRCP,0,,,Q,
BY000064390,19620716,PRCP,0,,,Q,
BY000064390,19620717,PRCP,0,,,Q,
BY000064390,19620718,PRCP,0,,,Q,
BY000064390,19620719,PRCP,0,,,Q,
BY000064390,19620720,PRCP,0,,,Q,
BY000064390,19620721,PRCP,0,,,Q,
BY000064390,19620722,PRCP,0,,,Q,
BY000064390,19620723,PRCP,0,,,Q,
BY000064390,19620724,PRCP,0,,,Q,
BY000064390,19620725,PRCP,0,,,Q,
BY000064390,19620726,PRCP,0,,,Q,
BY000064390,19620727,PRCP,0,,,Q,
BY000064390,19620728,PRCP,0,,,Q,
BY000064390,19620729,PRCP,0,,,Q,
BY000064390,19620730,PRCP,0,,,Q,
BY000064390,19620731,PRCP,8,,,Q,
BY000064390,19620801,PRCP,0,,,Q,
BY000064390,19620802,PRCP,0,,,Q,
BY000064390,19620803,PRCP,0,,,Q,
BY000064390,19620804,PRCP,0,,,Q,
BY000064390,19620805,PRCP,0,,,Q,
BY000064390,19620806,PRCP,0,,,Q,
BY000064390,19620807,PRCP,0,,,Q,
BY000064390,19620808,PRCP,0,,,Q,
BY000064390,19620809,PRCP,0,,,Q,
BY000064390,19620810,PRCP,0,,,Q,
BY000064390,19620811,PRCP,0,,,Q,
BY000064390,19620812,PRCP,0,,,Q,
BY000064390,19620813,PRCP,0,,,Q,
BY000064390,19620814,PRCP,0,,,Q,
BY000064390,19620815,PRCP,0,,,Q,
BY000064390,19620816,PRCP,0,,,Q,
BY000064390,19620817,PRCP,50,,,Q,
BY000064390,19620818,PRCP,0,,,Q,
BY000064390,19620819,PRCP,0,,,Q,
BY000064390,19620820,PRCP,0,,,Q,
BY000064390,19620821,PRCP,2,,,Q,
BY000064390,19620822,PRCP,45,,,Q,
BY000064390,19620823,PRCP,4,,,Q,
BY000064390,19620824,PRCP,0,,,Q,
BY000064390,19620825,PRCP,25,,,Q,
BY000064390,19620826,PRCP,0,,,Q,
BY000064390,19620827,PRCP,0,,,Q,
BY000064390,19620828,PRCP,86,,,Q,
BY000064390,19620829,PRCP,86,,,Q,
BY000064390,19620830,PRCP,154,,,Q,
BY000064390,19620831,PRCP,0,,,Q,
BY000064390,19620901,PRCP,0,,,Q,
BY000064390,19620902,PRCP,0,,,Q,
BY000064390,19620903,PRCP,0,,,Q,
BY000064390,19620904,PRCP,0,,,Q,
BY000064390,19620905,PRCP,0,,,Q,
BY000064390,19620906,PRCP,0,,,Q,
BY000064390,19620907,PRCP,0,,,Q,
BY000064390,19620908,PRCP,0,,,Q,
BY000064390,19620909,PRCP,0,,,Q,
BY000064390,19620910,PRCP,170,,,Q,
BY000064390,19620911,PRCP,0,,,Q,
BY000064390,19620912,PRCP,0,,,Q,
BY000064390,19620913,PRCP,0,,,Q,
BY000064390,19620914,PRCP,0,,,Q,
BY000064390,19620915,PRCP,0,,,Q,
BY000064390,19620916,PRCP,57,,,Q,
BY000064390,19620917,PRCP,0,,,Q,
BY000064390,19620918,PRCP,0,,,Q,
BY000064390,19620919,PRCP,0,,,Q,
BY000064390,19620920,PRCP,15,,,Q,
BY000064390,19620921,PRCP,0,,,Q,
BY000064390,19620922,PRCP,0,,,Q,
BY000064390,19620923,PRCP,0,,,Q,
BY000064390,19620924,PRCP,0,,,Q,
BY000064390,19620925,PRCP,0,,,Q,
BY000064390,19620926,PRCP,0,,,Q,
BY000064390,19620927,PRCP,0,,,Q,
BY000064390,19620928,PRCP,0,,,Q,
BY000064390,19620929,PRCP,76,,,Q,
BY000064390,19620930,PRCP,0,,,Q,
BY000064390,19621001,PRCP,0,,,Q,
BY000064390,19621002,PRCP,0,,,Q,
BY000064390,19621003,PRCP,0,,,Q,
BY000064390,19621004,PRCP,0,,,Q,
BY000064390,19621005,PRCP,0,,,Q,
BY000064390,19621006,PRCP,0,,,Q,
BY000064390,19621007,PRCP,0,,,Q,
BY000064390,19621008,PRCP,0,,,Q,
BY000064390,19621009,PRCP,2,,,Q,
BY000064390,19621010,PRCP,4,,,Q,
BY000064390,19621011,PRCP,23,,,Q,
BY000064390,19621012,PRCP,10,,,Q,
BY000064390,19621013,PRCP,0,,,Q,
BY000064390,19621014,PRCP,0,,,Q,
BY000064390,19621015,PRCP,0,,,Q,
BY000064390,19621016,PRCP,58,,,Q,
BY000064390,19621017,PRCP,0,,,Q,
BY000064390,19621018,PRCP,225,,,Q,
BY000064390,19621019,PRCP,0,,,Q,
BY000064390,19621020,PRCP,77,,,Q,
BY000064390,19621021,PRCP,0,,,Q,
BY000064390,19621022,PRCP,0,,,Q,
BY000064390,19621023,PRCP,6,,,Q,
BY000064390,19621024,PRCP,0,,,Q,
BY000064390,19621025,PRCP,0,,,Q,
BY000064390,19621026,PRCP,35,,,Q,
BY000064390,19621027,PRCP,0,,,Q,
BY000064390,19621028,PRCP,0,,,Q,
BY000064390,19621029,PRCP,0,,,Q,
BY000064390,19621030,PRCP,125,,,Q,
BY000064390,19621031,PRCP,0,,,Q,
BY000064390,19621101,PRCP,33,,,Q,
BY000064390,19621102,PRCP,3,,,Q,
BY000064390,19621103,PRCP,0,,,Q,
BY000064390,19621104,PRCP,0,,,Q,
BY000064390,19621105,PRCP,20,,,Q,
BY000064390,19621106,PRCP,0,,,Q,
BY000064390,19621107,PRCP,0,,,Q,
BY000064390,19621108,PRCP,0,,,Q,
BY000064390,19621109,PRCP,0,,,Q,
BY000064390,19621110,PRCP,28,,,Q,
BY000064390,19621111,PRCP,0,,,Q,
BY000064390,19621112,PRCP,0,,,Q,
BY000064390,19621113,PRCP,0,,,Q,
BY000064390,19621114,PRCP,0,,,Q,
BY000064390,19621115,PRCP,0,,,Q,
BY000064390,19621116,PRCP,2,,,Q,
BY000064390,19621117,PRCP,22,,,Q,
BY000064390,19621118,PRCP,55,,,Q,
BY000064390,19621119,PRCP,77,,,Q,
BY000064390,19621120,PRCP,0,,,Q,
BY000064390,19621121,PRCP,32,,,Q,
BY000064390,19621122,PRCP,174,,,Q,
BY000064390,19621123,PRCP,6,,,Q,
BY000064390,19621124,PRCP,38,,,Q,
BY000064390,19621125,PRCP,42,,,Q,
BY000064390,19621126,PRCP,0,,,Q,
BY000064390,19621127,PRCP,0,,,Q,
BY000064390,19621128,PRCP,2,,,Q,
BY000064390,19621129,PRCP,50,,,Q,
BY000064390,19621130,PRCP,2,,,Q,
BY000064390,19621201,PRCP,62,,,Q,
BY000064390,19621202,PRCP,50,,,Q,
BY000064390,19621203,PRCP,0,,,Q,
BY000064390,19621204,PRCP,0,,,Q,
BY000064390,19621205,PRCP,10,,,Q,
BY000064390,19621206,PRCP,9,,,Q,
BY000064390,19621207,PRCP,93,,,Q,
BY000064390,19621208,PRCP,0,,,Q,
BY000064390,19621209,PRCP,81,,,Q,
BY000064390,19621210,PRCP,8,,,Q,
BY000064390,19621211,PRCP,0,,,Q,
BY000064390,19621212,PRCP,8,,,Q,
BY000064390,19621213,PRCP,85,,,Q,
BY000064390,19621214,PRCP,0,,,Q,
BY000064390,19621215,PRCP,8,,,Q,
BY000064390,19621216,PRCP,0,,,Q,
BY000064390,19621217,PRCP,0,,,Q,
BY000064390,19621218,PRCP,100,,,Q,
BY000064390,19621219,PRCP,0,,,Q,
BY000064390,19621220,PRCP,0,,,Q,
BY000064390,19621221,PRCP,0,,,Q,
BY000064390,19621222,PRCP,0,,,Q,
BY000064390,19621223,PRCP,0,,,Q,
BY000064390,19621224,PRCP,0,,,Q,
BY000064390,19621225,PRCP,0,,,Q,
BY000064390,19621226,PRCP,314,,,Q,
BY000064390,19621227,PRCP,0,,,Q,
BY000064390,19621228,PRCP,142,,,Q,
BY000064390,19621229,PRCP,0,,,Q,
BY000064390,19621230,PRCP,3,,,Q,
BY000064390,19621231,PRCP,2,,,Q,
BY000064390,19630101,PRCP,6,,,Q,
BY000064390,19630102,PRCP,36,,,Q,
BY000064390,19630103,PRCP,26,,,Q,
BY000064390,19630104,PRCP,0,,,Q,
BY000064390,19630105,PRCP,102,,,Q,
BY000064390,19630106,PRCP,1,,,Q,
BY000064390,19630107,PRCP,0,,,Q,
BY000064390,19630108,PRCP,6,,,Q,
BY000064390,19630109,PRCP,8,,,Q,
BY000064390,19630110,PRCP,0,,,Q,
BY000064390,19630111,PRCP,0,,,Q,
BY000064390,19630112,PRCP,60,,,Q,
BY000064390,19630113,PRCP,5,,,Q,
BY000064390,19630114,PRCP,10,,,Q,
BY000064390,19630115,PRCP,2,,,Q,
BY000064390,19630116,PRCP,0,,,Q,
BY000064390,19630117,PRCP,2,,,Q,
BY000064390,19630118,PRCP,2,,,Q,
BY000064390,19630119,PRCP,290,,,Q,
BY000064390,19630120,PRCP,71,,,Q,
BY000064390,19630121,PRCP,5,,,Q,
BY000064390,19630122,PRCP,5,,,Q,
BY000064390,19630123,PRCP,41,,,Q,
BY000064390,19630124,PRCP,0,,,Q,
BY000064390,19630125,PRCP,0,,,Q,
BY000064390,19630126,PRCP,7,,,Q,
BY000064390,19630127,PRCP,13,,,Q,
BY000064390,19630128,PRCP,51,,,Q,
BY000064390,19630129,PRCP,7,,,Q,
BY000064390,19630130,PRCP,20,,,Q,
BY000064390,19630131,PRCP,0,,,Q,
BY000064390,19630201,PRCP,0,,,Q,
BY000064390,19630202,PRCP,5,,,Q,
BY000064390,19630203,PRCP,0,,,Q,
BY000064390,19630204,PRCP,0,,,Q,
BY000064390,19630205,PRCP,470,,,Q,
BY000064390,19630206,PRCP,1,,,Q,
BY000064390,19630207,PRCP,12,,,Q,
BY000064390,19630208,PRCP,4,,,Q,
BY000064390,19630209,PRCP,0,,,Q,
BY000064390,19630210,PRCP,209,,,Q,
BY000064390,19630211,PRCP,12,,,Q,
BY000064390,19630212,PRCP,4,,,Q,
BY000064390,19630213,PRCP,0,,,Q,
BY000064390,19630214,PRCP,0,,,Q,
BY000064390,19630215,PRCP,0,,,Q,
BY000064390,19630216,PRCP,41,,,Q,
BY000064390,19630217,PRCP,329,,,Q,
BY000064390,19630218,PRCP,0,,,Q,
BY000064390,19630219,PRCP,0,,,Q,
BY000064390,19630220,PRCP,0,,,Q,
BY000064390,19630221,PRCP,0,,,Q,
BY000064390,19630222,PRCP,4,,,Q,
BY000064390,19630223,PRCP,0,,,Q,
BY000064390,19630224,PRCP,74,,,Q,
BY000064390,19630225,PRCP,50,,,Q,
BY000064390,19630226,PRCP,0,,,Q,
BY000064390,19630227,PRCP,0,,,Q,
BY000064390,19630228,PRCP,10,,,Q,
BY000064390,19630301,PRCP,16,,,Q,
BY000064390,19630302,PRCP,35,,,Q,
BY000064390,19630303,PRCP,7,,,Q,
BY000064390,19630304,PRCP,82,,,Q,
BY000064390,19630305,PRCP,2,,,Q,
BY000064390,19630306,PRCP,4,,,Q,
BY000064390,19630307,PRCP,5,,,Q,
BY000064390,19630308,PRCP,200,,,Q,
BY000064390,19630309,PRCP,32,,,Q,
BY000064390,19630310,PRCP,0,,,Q,
BY000064390,19630311,PRCP,0,,,Q,
BY000064390,19630312,PRCP,162,,,Q,
BY000064390,19630313,PRCP,7,,,Q,
BY000064390,19630314,PRCP,0,,,Q,
BY000064390,19630315,PRCP,170,,,Q,
BY000064390,19630316,PRCP,1,,,Q,
BY000064390,19630317,PRCP,0,,,Q,
BY000064390,19630318,PRCP,0,,,Q,
BY000064390,19630319,PRCP,172,,,Q,
BY000064390,19630320,PRCP,0,,,Q,
BY000064390,19630321,PRCP,8,,,Q,
BY000064390,19630322,PRCP,0,,,Q,
BY000064390,19630323,PRCP,62,,,Q,
BY000064390,19630324,PRCP,45,,,Q,
BY000064390,19630325,PRCP,0,,,Q,
BY000064390,19630326,PRCP,72,,,Q,
BY000064390,19630327,PRCP,20,,,Q,
BY000064390,19630328,PRCP,172,,,Q,
BY000064390,19630329,PRCP,104,,,Q,
BY000064390,19630330,PRCP,8,,,Q,
BY000064390,19630331,PRCP,4,,,Q,
BY000064390,19630401,PRCP,4,,,Q,
BY000064390,19630402,PRCP,5,,,Q,
BY000064390,19630403,PRCP,22,,,Q,
BY000064390,19630404,PRCP,0,,,Q,
BY000064390,19630405,PRCP,0,,,Q,
BY000064390,19630406,PRCP,0,,,Q,
BY000064390,19630407,PRCP,0,,,Q,
BY000064390,19630408,PRCP,0,,,Q,
BY000064390,19630409,PRCP,9,,,Q,
BY000064390,19630410,PRCP,82,,,Q,
BY000064390,19630411,PRCP,11,,,Q,
BY000064390,19630412,PRCP,19,,,Q,
BY000064390,19630413,PRCP,6,,,Q,
BY000064390,19630414,PRCP,20,,,Q,
BY000064390,19630415,PRCP,2,,,Q,
BY000064390,19630416,PRCP,4,,,Q,
BY000064390,19630417,PRCP,37,,,Q,
BY000064390,19630418,PRCP,0,,,Q,
BY000064390,19630419,PRCP,38,,,Q,
BY000064390,19630420,PRCP,2,,,Q,
BY000064390,19630421,PRCP,106,,,Q,
BY000064390,19630422,PRCP,40,,,Q,
BY000064390,19630423,PRCP,34,,,Q,
BY000064390,19630424,PRCP,0,,,Q,
BY000064390,19630425,PRCP,0,,,Q,
BY000064390,19630426,PRCP,8,,,Q,
BY000064390,19630427,PRCP,55,,,Q,
BY000064390,19630428,PRCP,40,,,Q,
BY000064390,19630429,PRCP,114,,,Q,
BY000064390,19630430,PRCP,115,,,Q,
BY000064390,19630501,PRCP,43,,,Q,
BY000064390,19630502,PRCP,2,,,Q,
BY000064390,19630503,PRCP,28,,,Q,
BY000064390,19630504,PRCP,0,,,Q,
BY000064390,19630505,PRCP,0,,,Q,
BY000064390,19630506,PRCP,1,,,Q,
BY000064390,19630507,PRCP,3,,,Q,
BY000064390,19630508,PRCP,73,,,Q,
BY000064390,19630509,PRCP,0,,,Q,
BY000064390,19630510,PRCP,0,,,Q,
BY000064390,19630511,PRCP,72,,,Q,
BY000064390,19630512,PRCP,16,,,Q,
BY000064390,19630513,PRCP,8,,,Q,
BY000064390,19630514,PRCP,8,,,Q,
BY000064390,19630515,PRCP,0,,,Q,
BY000064390,19630516,PRCP,188,,,Q,
BY000064390,19630517,PRCP,135,,,Q,
BY000064390,19630518,PRCP,4,,,Q,
BY000064390,19630519,PRCP,142,,,Q,
BY000064390,19630520,PRCP,49,,,Q,
BY000064390,19630521,PRCP,12,,,Q,
BY000064390,19630522,PRCP,355,,,Q,
BY000064390,19630523,PRCP,10,,,Q,
BY000064390,19630524,PRCP,8,,,Q,
BY000064390,19630525,PRCP,2,,,Q,
BY000064390,19630526,PRCP,1,,,Q,
BY000064390,19630527,PRCP,0,,,Q,
BY000064390,19630528,PRCP,0,,,Q,
BY000064390,19630529,PRCP,7,,,Q,
BY000064390,19630530,PRCP,4,,,Q,
BY000064390,19630531,PRCP,0,,,Q,
BY000064390,19630601,PRCP,24,,,Q,
BY000064390,19630602,PRCP,2,,,Q,
BY000064390,19630603,PRCP,0,,,Q,
BY000064390,19630604,PRCP,42,,,Q,
BY000064390,19630605,PRCP,0,,,Q,
BY000064390,19630606,PRCP,0,,,Q,
BY000064390,19630607,PRCP,0,,,Q,
BY000064390,19630608,PRCP,0,,,Q,
BY000064390,19630609,PRCP,0,,,Q,
BY000064390,19630610,PRCP,0,,,Q,
BY000064390,19630611,PRCP,0,,,Q,
BY000064390,19630612,PRCP,16,,,Q,
BY000064390,19630613,PRCP,0,,,Q,
BY000064390,19630614,PRCP,0,,,Q,
BY000064390,19630615,PRCP,0,,,Q,
BY000064390,19630616,PRCP,0,,,Q,
BY000064390,19630617,PRCP,0,,,Q,
BY000064390,19630618,PRCP,0,,,Q,
BY000064390,19630619,PRCP,0,,,Q,
BY000064390,19630620,PRCP,0,,,Q,
BY000064390,19630621,PRCP,0,,,Q,
BY000064390,19630622,PRCP,0,,,Q,
BY000064390,19630623,PRCP,0,,,Q,
BY000064390,19630624,PRCP,0,,,Q,
BY000064390,19630625,PRCP,0,,,Q,
BY000064390,19630626,PRCP,0,,,Q,
BY000064390,19630627,PRCP,0,,,Q,
